Date Num,Incident Date,State,City Or County,Address,Num Killed,# Injured,Operations,soFar
29,1/29/2018,Louisiana,New Iberia,900 block of Mississippi Street,1,0,N/A,
29,1/29/2018,Nevada,Las Vegas,4200 block of Calimesa St,1,0,N/A,
29,1/29/2018,Texas,Houston,6600 block of Addicks Satsuma,1,0,N/A,
29,1/29/2018,North Carolina,Huntersville,17000 Block of Northstar Dr,1,0,N/A,
29,1/29/2018,New York,Brooklyn,266 Throop Ave,1,0,N/A,
29,1/29/2018,Pennsylvania,Pittsburgh,6600 block of Meadows St,1,0,N/A,
29,1/29/2018,California,Wasco,Scofield Ave and McCombs Ave,0,0,N/A,
29,1/29/2018,Georgia,Fleming,700 block of Freedman Grove Rd,1,0,N/A,
29,1/29/2018,California,Bell Gardens,6800 Adamson Ave,1,0,N/A,
29,1/29/2018,Texas,Beaumont,1100 block of Church St,1,0,N/A,
29,1/29/2018,New Jersey,Jersey City,Rose Ave,1,0,N/A,
29,1/29/2018,Georgia,Ellenwood,Northridge Trail,1,0,N/A,
29,1/29/2018,Pennsylvania,Philadelphia,Broad St and Bigler St,1,0,N/A,
29,1/29/2018,Missouri,Saint Louis,11185 Oak Pkwy Ln,1,0,N/A,
29,1/29/2018,Minnesota,Saint Paul,664 Payne Ave,1,0,N/A,
29,1/29/2018,Georgia,Savannah,2500 block of Louisiana Ave,1,0,N/A,
29,1/29/2018,Alabama,Birmingham,1800 block of 31st Street SW,1,0,N/A,
29,1/29/2018,Georgia,Athens,Sartian Dr,1,0,N/A,
29,1/29/2018,Arkansas,Little Rock,2500 block of Springer Blvd,1,0,N/A,
29,1/29/2018,Georgia,Columbus,3351 North Lumpkin Rd,1,0,N/A,
29,1/29/2018,California,Santa Margarita,12000 block of Arrow Bear Trail,2,0,N/A,
29,1/29/2018,New York,Bronx,2131 Prospect Ave,1,0,N/A,
28,1/28/2018,Georgia,Atlanta,2505 Godby Rd,1,0,N/A,
28,1/28/2018,Florida,Orlando,6224 Silver Star Rd,1,0,N/A,
28,1/28/2018,Kentucky,Louisville,2700 block of West Main Street,1,0,N/A,
28,1/28/2018,Tennessee,Knoxville,6129 Western Avenue,1,2,N/A,
28,1/28/2018,Texas,Houston,1400 block of W Gulf Bank Rd,1,0,N/A,
28,1/28/2018,Pennsylvania,Melcroft,1301 Indian Creek Valley Rd,5,0,N/A,
28,1/28/2018,Pennsylvania,Reading,123 S 3rd St,4,0,N/A,
28,1/28/2018,Louisiana,Baton Rouge,890 Scenic Hwy,1,1,N/A,
28,1/28/2018,Ohio,Cincinnati,800 block of Poplar St,1,0,N/A,
28,1/28/2018,Arizona,Laveen,W Carson Rd,1,1,N/A,
28,1/28/2018,New Jersey,Newark,200 block of W Runyon St,1,0,N/A,
28,1/28/2018,Virginia,Norfolk,800 block of Cedar St,1,0,N/A,
28,1/28/2018,Missouri,Kansas City,1540 Elmwood Ave,1,1,N/A,
28,1/28/2018,Colorado,Fort Collins,1025 Wakerobin Ln,1,0,N/A,
28,1/28/2018,California,Sacramento,950 Eleanor Ave,1,0,N/A,
28,1/28/2018,Louisiana,New Orleans,1400 block of North Robertson Street,1,0,N/A,
28,1/28/2018,Tennessee,Jackson,100 block of Walnut St,1,0,N/A,
28,1/28/2018,Maryland,Baltimore,1500 block of Appleton St,1,0,N/A,
28,1/28/2018,Kentucky,London,3800 block of Barbourville Road,1,0,N/A,
28,1/28/2018,Missouri,Kansas City,1517 Grand Blvd,1,0,N/A,
28,1/28/2018,Washington,Renton,400 Block of Tobin Ave South,1,0,N/A,
28,1/28/2018,District of Columbia,Washington,800 block of Chesapeake St SE,1,0,N/A,
28,1/28/2018,Texas,Houston,Maxey Rd and Fleming Dr,1,0,N/A,
28,1/28/2018,Texas,Houston,Southwest Fwy and TX 8 Beltway,1,0,N/A,
28,1/28/2018,Colorado,Denver,6677 Leetsdale Drive,2,1,N/A,
28,1/28/2018,Ohio,Hamilton,3152 Morman Road,2,0,N/A,
28,1/28/2018,Maryland,Baltimore,Garrison Blvd and Gwynns Falls Pkwy,1,0,N/A,
28,1/28/2018,North Carolina,Hollister,N/A,2,1,N/A,
28,1/28/2018,California,Norwalk,15400 block of Lefloss Ave,1,0,N/A,
28,1/28/2018,Maryland,Gambrills,1435 S Main Chapel Way,1,0,N/A,
28,1/28/2018,New York,Newburgh,26 Front St,1,0,N/A,
28,1/28/2018,Pennsylvania,Mc Kees Rocks (Mckees Rocks),1200 block of Broadway Ave,1,0,N/A,
28,1/28/2018,New Mexico,Albuquerque,1100 Central Ave SE,1,0,N/A,
28,1/28/2018,Mississippi,Diberville,I-110 and Rodriguez Street,1,0,N/A,
28,1/28/2018,Arizona,Phoenix,67th Ave and Baseline Rd,1,1,N/A,
28,1/28/2018,Pennsylvania,Freeland,15 Spring St,1,1,N/A,
28,1/28/2018,Alaska,Anchorage,3400 block of Spenard Rd,1,0,N/A,
28,1/28/2018,Florida,Miami,400 block of Northwest 54 St,1,0,N/A,
28,1/28/2018,Florida,Miami,5400 block of NW 1st Pl,1,0,N/A,
28,1/28/2018,Wyoming,Cheyenne,Pershing Blvd,1,0,N/A,
28,1/28/2018,Florida,Lehigh Acres (Leehigh Acres),5018 Beecher St,1,0,N/A,
28,1/28/2018,Alabama,Huntsville,215 Binford Dr SW,1,0,N/A,
28,1/28/2018,New York,Corona (Queens),Van Wyck Expy,1,2,N/A,
28,1/28/2018,Wyoming,Rock Springs,113 Pyramid Dr,1,0,N/A,
28,1/28/2018,Georgia,Atlanta (Chamblee),5522 New Peachtree Rd,1,1,N/A,
28,1/28/2018,California,Pico Rivera,4700 block of Durfee Ave,1,0,N/A,
28,1/28/2018,Indiana,Indianapolis,1313 N Sherman Dr,2,3,N/A,
28,1/28/2018,Indiana,Indianapolis,2801 E New York Street,1,0,N/A,
28,1/28/2018,Pennsylvania,Pittsburgh,2200 block of Wilner Drive,1,0,N/A,
28,1/28/2018,Texas,Houston,800 block of Federal Rd,1,0,N/A,
27,1/27/2018,Arizona,Rimrock,4100 block of Passage Ln,2,0,N/A,
27,1/27/2018,Ohio,Dayton (Trotwood),5521 Autumn Woods Dr,1,0,N/A,
27,1/27/2018,Mississippi,Carthage,Midway Road,1,0,N/A,
27,1/27/2018,Washington,Tacoma,5100 of S Oakes St,1,0,N/A,
27,1/27/2018,Texas,Fort Worth,2900 block of NW Loraine St,1,0,N/A,
27,1/27/2018,Oklahoma,Oklahoma City,1140 N MacArthur Blvd,1,0,N/A,
27,1/27/2018,Missouri,Saint Louis,5830 Selber Ct,1,1,N/A,
27,1/27/2018,Ohio,Dayton,600 block of Brooklyn Avenue,1,0,N/A,
27,1/27/2018,Texas,Marshall,6200 block of 5 Notch Rd,1,0,N/A,
27,1/27/2018,Ohio,Massillon,447 24th St,2,0,N/A,
27,1/27/2018,California,Los Banos,500 Elmwood Dr,1,0,N/A,
27,1/27/2018,Florida,Saint Petersburg,785 22nd Ave South,1,0,N/A,
27,1/27/2018,Nevada,Las Vegas,1200 block of Lamb Blvd,1,0,N/A,
27,1/27/2018,Massachusetts,Hyannis,General Patton Dr and Bearses Way,1,0,N/A,
27,1/27/2018,Indiana,Morocco,102 N Polk St,1,0,N/A,
27,1/27/2018,Maryland,White Plains,3400 block of Amberton Ct,2,0,N/A,
27,1/27/2018,California,Salinas,1100 block of Granada Ave,2,0,N/A,
27,1/27/2018,Louisiana,Reserve,East 27th Street and FarloughStreet,1,0,N/A,
27,1/27/2018,Pennsylvania,Mckeesport,1300 block of Centennial Ave,1,0,N/A,
27,1/27/2018,Maryland,Baltimore,5300 block of Cordelia Ave,1,0,N/A,
27,1/27/2018,Texas,San Antonio,13600 block of Bluff Cir,1,0,N/A,
27,1/27/2018,Ohio,Cincinnati,1621 Linn St,1,0,N/A,
27,1/27/2018,Texas,Lubbock,602 Indiana Ave,1,0,N/A,
27,1/27/2018,New York,Poughkeepsie,Mansion St and N Clinton St,1,0,N/A,
27,1/27/2018,Texas,Texas City,Lynn Cir and 29th St,1,0,N/A,
27,1/27/2018,South Carolina,Columbia,600 block of Old Manor Rd,1,1,N/A,
27,1/27/2018,Illinois,Decatur,2000 N Graceland Ave,1,0,N/A,
27,1/27/2018,Tennessee,Memphis,4261 Graceland Dr,1,0,N/A,
27,1/27/2018,Florida,Deerfield Beach,194 SE Second St,1,0,N/A,
27,1/27/2018,Kentucky,Hickman,Holly Ct,1,0,N/A,
27,1/27/2018,Illinois,Chicago,2500 block of W Division,1,1,N/A,
27,1/27/2018,Indiana,Walton,600 block of Carol Drive,1,0,N/A,
27,1/27/2018,Missouri,Saint Louis,3900 block of Pennsylvania Ave,1,2,N/A,
27,1/27/2018,Indiana,Lafayette,1619 Alabama St,1,0,N/A,
27,1/27/2018,Michigan,Saginaw,Lyon St,1,0,N/A,
27,1/27/2018,Oregon,Medford,800 Block of Ellendale Ave,1,0,N/A,
27,1/27/2018,Texas,Austin,1070 Mearns Meadow Blvd,1,0,N/A,
27,1/27/2018,New York,Brooklyn,E 108th St,1,0,N/A,
27,1/27/2018,Michigan,Detroit,5000 block of Coplin St,1,0,N/A,
27,1/27/2018,Ohio,Cincinnati,200 block of W. McMillan Street,1,0,N/A,
27,1/27/2018,Mississippi,Jackson,1400 block Fernwood Dr,1,0,N/A,
26,1/26/2018,Kansas,Decatur (county),N/A,1,0,N/A,
26,1/26/2018,New Jersey,Egg Harbor Township,10 block of Woodrow Ave,1,0,N/A,
26,1/26/2018,Texas,Austin,4500 block of Ave G,1,0,N/A,
26,1/26/2018,Nevada,Las Vegas,11729 Giles St,2,0,N/A,
26,1/26/2018,Delaware,Wilmington,2300 block of N Pine St,1,0,N/A,
26,1/26/2018,Virginia,Hampton,1925 Coliseum Dr,1,2,N/A,
26,1/26/2018,Texas,Houston,3203 S Dairy Ashford,1,0,N/A,
26,1/26/2018,California,Bakersfield,906 Union Ave,1,0,N/A,
26,1/26/2018,Florida,Marianna,Townhouse Rd,1,0,N/A,
26,1/26/2018,California,Bakersfield,906 Union Ave,1,0,N/A,
26,1/26/2018,District of Columbia,Washington,2400 block of Elvans Rd SE,1,0,N/A,
26,1/26/2018,California,Colton,S Walnut St and W Maple St,1,0,N/A,
26,1/26/2018,Maryland,Little Orleans,11300 block of High Germany Rd,1,2,N/A,
26,1/26/2018,New Jersey,Carteret,Harris St,1,0,N/A,
26,1/26/2018,California,Sacramento,300 block of Seavey Cir,1,1,N/A,
26,1/26/2018,Colorado,Denver,350 S Federal Blvd,1,0,N/A,
26,1/26/2018,South Carolina,Aiken,1033 Buldra Ln,2,0,N/A,
26,1/26/2018,Tennessee,Clarksville,360 Kraft St,1,0,N/A,
26,1/26/2018,New Mexico,Albuquerque,1500 block of Calle Sonrisa NE,1,0,N/A,
26,1/26/2018,Illinois,Chicago,7000 S Vincennes Ave,1,0,N/A,
26,1/26/2018,Illinois,Alton,3513 Omega St,1,0,N/A,
26,1/26/2018,Alabama,Gadsden,1100 block of Scenic Dr,1,0,N/A,
26,1/26/2018,Florida,Fort Lauderdale (Lauderhill),5400 NW 27th St,1,0,N/A,
26,1/26/2018,Texas,San Antonio,500 block of N Cherry St,1,0,N/A,
26,1/26/2018,Nevada,Las Vegas,St Rose Pkwy and Las Vegas Blvd,2,0,N/A,
26,1/26/2018,Louisiana,New Orleans,1500 block of Kerlerec St,1,0,N/A,
26,1/26/2018,Louisiana,Baton Rouge,800 block of South Boulevard,1,0,N/A,
26,1/26/2018,Wisconsin,Menomonee Falls,Pilgrim Rd and Megal Ct,1,0,N/A,
26,1/26/2018,Arkansas,North Little Rock,4105 Pike Avenue,1,0,N/A,
26,1/26/2018,Mississippi,Natchez,Woodman Rd,1,0,N/A,
26,1/26/2018,Iowa,Davenport,1302 Warren St,1,0,N/A,
26,1/26/2018,South Carolina,Columbia,1426 Platt Springs Rd,1,0,N/A,
26,1/26/2018,Texas,Sabine Pass,7500 block of S Fourth Ave,1,0,N/A,
26,1/26/2018,Indiana,Indianapolis,3700 Baltimore Ave,1,0,N/A,
26,1/26/2018,Illinois,Rock Falls,1300 block of Franklin St,1,0,N/A,
26,1/26/2018,Texas,Houston,13203 Veterans Memorial Dr,1,2,N/A,
25,1/25/2018,North Carolina,High Point (Archdale),200 block of Stratford Rd,1,0,N/A,
25,1/25/2018,Texas,Houston,7300 block of Elbert St,1,0,N/A,
25,1/25/2018,Mississippi,Pascagoula,Hwy 90 and Victor Street,1,0,N/A,
25,1/25/2018,Texas,Port Arthur,6900 block of Memorial Blvd,1,0,N/A,
25,1/25/2018,Maryland,Baltimore,1600 block of Cliftview Ave,1,0,N/A,
25,1/25/2018,Texas,Port Arthur,1300 block of Trinity Ave,1,1,N/A,
25,1/25/2018,Florida,Ocala,621 NW 2nd St,1,3,N/A,
25,1/25/2018,Wisconsin,Milwaukee,44th and Garfield,1,0,N/A,
25,1/25/2018,District of Columbia,Washington,1060 Mount Olivet Rd NE,1,0,N/A,
25,1/25/2018,Michigan,Pontiac,Earlmoor Blvd and Woodward Ave,1,0,N/A,
25,1/25/2018,Alabama,Athens,2018 Levert Ave,1,0,N/A,
25,1/25/2018,Indiana,Gary,1400 E 49th Ave,1,0,N/A,
25,1/25/2018,Ohio,Delaware,900 block of Stratford Rd,1,0,N/A,
25,1/25/2018,Florida,Palm Beach Gardens,PGA Blvd and Central Blvd,1,0,N/A,
25,1/25/2018,Oklahoma,Broken Arrow,4400 block of W Fort Worth St,2,0,N/A,
25,1/25/2018,Florida,Ocala,10 NW 21st Place,1,2,N/A,
25,1/25/2018,Illinois,Benton (West City),400 block of South Central Street,2,0,N/A,
25,1/25/2018,Kansas,Wichita,700 block of N Edwards,1,0,N/A,
25,1/25/2018,Wisconsin,Milwaukee,2200 block of N 44th St,1,0,N/A,
25,1/25/2018,Georgia,Atlanta,4634 Greenleaf Circle,1,0,N/A,
25,1/25/2018,New Jersey,Pleasantville,Lafayette Ave,1,0,N/A,
25,1/25/2018,Louisiana,New Orleans,2400 block of Willow Street,1,0,N/A,
25,1/25/2018,Louisiana,Lake Charles,603 Madeline St,1,0,N/A,
25,1/25/2018,Florida,Miami Beach,222 Espanola Way,1,0,N/A,
25,1/25/2018,Illinois,Springfield,1900 E Edwards St,1,1,N/A,
25,1/25/2018,Georgia,Buford (Sugar Hill),1330 Peachtree Industrial Blvd,1,0,N/A,
25,1/25/2018,Georgia,Byromville,Church Ave and Hill Street,3,1,N/A,
25,1/25/2018,Delaware,Bridgeville,E Newton Rd and Adams Rd,1,0,N/A,
25,1/25/2018,Florida,West Palm Beach,4415 Broadway Ave,1,1,N/A,
25,1/25/2018,Louisiana,Zachary,18733 Samuels Rd,2,1,N/A,
25,1/25/2018,Montana,Miles City (Moon Creek),3600 Block of Moon Creek Rd,1,1,N/A,
25,1/25/2018,Texas,San Antonio,Rector Dr and NW Loop 410,1,0,N/A,
25,1/25/2018,Pennsylvania,York,W Princess St,1,0,N/A,
25,1/25/2018,Louisiana,New Orleans,7300 block of Beau Street,1,0,N/A,
25,1/25/2018,Tennessee,Chattanooga,2200 block of E 25th St,1,0,N/A,
25,1/25/2018,Tennessee,Knoxville,Tyler's Garden Way,1,0,N/A,
25,1/25/2018,Tennessee,Knoxville,Tylers Garden Way,1,0,N/A,
24,1/24/2018,Pennsylvania,Coal Township,903 W Pine St,1,0,N/A,
24,1/24/2018,Colorado,Denver,8700 block of Dawson Street,1,0,N/A,
24,1/24/2018,California,Los Angeles,1648 W 107th St,1,0,N/A,
24,1/24/2018,Florida,Tallahassee,1525 Blountstown St,1,0,N/A,
24,1/24/2018,Virginia,Hampton,100 block of Ambrose Ln,1,0,N/A,
24,1/24/2018,Ohio,Cincinnati,4600 Paddock Rd,1,0,N/A,
24,1/24/2018,Texas,Corpus Christi,6402 Weber Rd,1,0,N/A,
24,1/24/2018,Florida,Perry,500 block of Malloy Ave,1,0,N/A,
24,1/24/2018,South Carolina,Charleston,Hunt Club Run and Bees Ferry Rd,1,0,N/A,
24,1/24/2018,Maryland,Baltimore,1000 block of Billie Holiday Ct,1,0,N/A,
24,1/24/2018,South Carolina,Charleston,2061 Savage Rd,1,0,N/A,
24,1/24/2018,Ohio,Mansfield,1400 block of Lexington Ave,1,0,N/A,
24,1/24/2018,Georgia,Columbus,Wickham Dr,1,2,N/A,
24,1/24/2018,Oregon,Chiloquin,N/A,1,0,N/A,
24,1/24/2018,Illinois,Chicago,400 S Pulaski Rd,1,0,N/A,
24,1/24/2018,Texas,Fort Worth,3900 block of Lawnwood St,1,0,N/A,
24,1/24/2018,Colorado,Black Hawk,5312 Hwy 119,1,0,N/A,
24,1/24/2018,Florida,Orlando,23rd St,1,1,N/A,
24,1/24/2018,Illinois,Chicago,5000 W Fullerton Ave,1,0,N/A,
24,1/24/2018,Missouri,Kansas City,2300 block of Monroe Ave,1,0,N/A,
24,1/24/2018,Michigan,Detroit,5500 block of McDougall St,1,0,N/A,
24,1/24/2018,Texas,San Antonio,Runnels Ave,1,0,N/A,
24,1/24/2018,Tennessee,Knoxville,Selma Avenue,1,1,N/A,
24,1/24/2018,Alabama,Huntsville,3015 Tucker Drive,1,0,N/A,
24,1/24/2018,Mississippi,Jackson,201 Boling St,2,0,N/A,
24,1/24/2018,Florida,Ruskin,2611 14th Ave SE,2,0,N/A,
24,1/24/2018,Tennessee,Decherd,2030 Decherd Blvd,1,0,N/A,
24,1/24/2018,Michigan,Union City,Arbogast Road,1,2,N/A,
24,1/24/2018,Texas,Houston,8600 block of Nairn St,1,1,N/A,
24,1/24/2018,North Carolina,Granite Falls,4947 Brookview Pl,2,0,N/A,
24,1/24/2018,Nevada,Sparks,1100 block of 15th St,1,0,N/A,
24,1/24/2018,Louisiana,New Orleans,Martin Luther King Jr. Drive and Magnolia Street,1,0,N/A,
24,1/24/2018,Texas,Houston,5710 Glenmont,1,0,N/A,
23,1/23/2018,Texas,Normangee,19081 FM 3 S,2,0,N/A,
23,1/23/2018,Ohio,Toledo,600 block of Woodland Ave,1,0,N/A,
23,1/23/2018,Oklahoma,Altus,200 block of S Jackson St,1,0,N/A,
23,1/23/2018,Ohio,Elyria,162 Clinton Ave,1,0,N/A,
23,1/23/2018,South Carolina,Gaffney,10 Commerce Dr,1,1,N/A,
23,1/23/2018,South Carolina,Simpsonville,501 Boyd Ave,1,0,N/A,
23,1/23/2018,Oklahoma,Miami,2521 E St SW,1,1,N/A,
23,1/23/2018,Kansas,Topeka,2048 S Kansas Ave,1,1,N/A,
23,1/23/2018,Florida,Brooksville,27378 Azen Loop,2,1,N/A,
23,1/23/2018,California,San Francisco,Leese St and Richland Ave,1,1,N/A,
23,1/23/2018,Oregon,Portland,36 NE 147th Ave,1,1,N/A,
23,1/23/2018,Ohio,Dayton,N Upland Ave and Fairbanks Ave,1,1,N/A,
23,1/23/2018,Virginia,Hopewell,913 Terminal St,1,0,N/A,
23,1/23/2018,Louisiana,New Orleans,4600 block of Alcee Fortier Boulevard,1,0,N/A,
23,1/23/2018,Maryland,Baltimore,1300 block of Division St,2,0,N/A,
23,1/23/2018,Pennsylvania,Philadelphia,800 block of E Vernon Rd,1,0,N/A,
23,1/23/2018,Missouri,Saint Louis,S 18th St and Clark Ave,1,0,N/A,
23,1/23/2018,California,Marysville (Linda),6000 block of Dunning Ave,1,0,N/A,
23,1/23/2018,Tennessee,Memphis,261 Keel Ave,1,0,N/A,
23,1/23/2018,Pennsylvania,Chester,500 block of Mosley Ct,1,0,N/A,
23,1/23/2018,Tennessee,Nashville,Brookway Dr,1,0,N/A,
23,1/23/2018,Idaho,Idaho Falls,1003 South Blvd,1,0,N/A,
23,1/23/2018,Tennessee,Antioch,2305 Murfreesboro Pike,2,0,N/A,
23,1/23/2018,Alabama,Atmore,Presswood Bridge Rd,1,0,N/A,
23,1/23/2018,Missouri,Saint Louis,5000 block of Wren Ave,1,0,N/A,
23,1/23/2018,Florida,Interlachen,216 Cologne St,1,0,N/A,
23,1/23/2018,Washington,Omak,Riverside Dr and Locust St N,1,0,N/A,
23,1/23/2018,Florida,Pensacola,48th Ave,1,0,N/A,
23,1/23/2018,Florida,Holiday,3519 Richborough Dr,1,0,N/A,
23,1/23/2018,Florida,Marianna,2980 Sunset Dr,1,0,N/A,
23,1/23/2018,Florida,Bradenton,6300 block of 6th St W,1,0,N/A,
23,1/23/2018,Florida,Miami,825 SW 44th Ave,1,0,N/A,
23,1/23/2018,Georgia,Savannah,100 block of Marian Cir,1,1,N/A,
23,1/23/2018,Illinois,Chicago,4200 W Hirsch St,1,0,N/A,
23,1/23/2018,Florida,Brooksville,1112 E Jefferson St,1,0,N/A,
23,1/23/2018,Pennsylvania,Philadelphia,1300 block of W Olney Ave,1,0,N/A,
23,1/23/2018,South Carolina,Fort Mill,1325 SC-160,1,0,N/A,
23,1/23/2018,Ohio,Cincinnati,2459 Westwood Northern Blvd,1,1,N/A,
23,1/23/2018,Texas,League City,1600 block of Laslina,1,0,N/A,
23,1/23/2018,Michigan,Detroit,6000 block of W Outer Dr,1,0,N/A,
23,1/23/2018,North Carolina,Greensboro,1708 Fairfax Rd,1,1,N/A,
23,1/23/2018,Michigan,Detroit,Southfield Rd and Chalfonte Ave,1,0,N/A,
23,1/23/2018,Mississippi,Jackson,Sykes Road,1,0,N/A,
23,1/23/2018,Alabama,Pine Hill,Willie Powell Road,1,0,N/A,
23,1/23/2018,Rhode Island,Providence,47-79 Michigan Ave,1,0,N/A,
23,1/23/2018,Kentucky,Benton,416 High School Road,2,14,N/A,
23,1/23/2018,Texas,Carrollton,3420 Country Square Dr,1,0,N/A,
23,1/23/2018,Texas,Houston,7220 S Gessner Rd,1,0,N/A,
23,1/23/2018,Michigan,Grand Rapids,1100 block of 2nd St NW,1,0,N/A,
23,1/23/2018,Arizona,Mesa,6650 E Superstition Springs Blvd,2,0,N/A,
22,1/22/2018,Tennessee,Memphis,2684 Frayser Blvd,1,0,N/A,
22,1/22/2018,Missouri,Kansas City,Indiana Ave and E Gregory Blvd,1,0,N/A,
22,1/22/2018,Minnesota,Saint Paul,2728 Stillwater Rd E,1,0,N/A,
22,1/22/2018,Maryland,Baltimore,100 block of N Fremont Ave,1,0,N/A,
22,1/22/2018,Arizona,Glendale,4494 W Peoria Ave,1,0,N/A,
22,1/22/2018,Louisiana,Welsh,200 block of Coleman Street,1,0,N/A,
22,1/22/2018,Virginia,Halifax,Hendricks Rd,1,0,N/A,
22,1/22/2018,New Jersey,Millville,High St and McNeal St,1,0,N/A,
22,1/22/2018,Michigan,Detroit,Coventry St and E State Fair Ave,1,0,N/A,
22,1/22/2018,Ohio,London,10 Lamplight Ct,2,2,N/A,
22,1/22/2018,Tennessee,Chattanooga,1500 Block of Ryan St,1,0,N/A,
22,1/22/2018,Pennsylvania,Pittsburgh,7200 block of Everton St,1,0,N/A,
22,1/22/2018,Florida,Lakeland,929 Gilmore Ave,1,0,N/A,
22,1/22/2018,Pennsylvania,Philadelphia,5500 block of Kingsessing Ave,1,0,N/A,
22,1/22/2018,New Jersey,Trenton,300 block of Ashmore Ave,2,1,N/A,
22,1/22/2018,Michigan,Covert,72000 block of Co Rd 376,2,0,N/A,
22,1/22/2018,South Carolina,Myrtle Beach,1405 S Ocean Blvd,1,0,N/A,
22,1/22/2018,Mississippi,Collins,1111 S Fir Ave,1,1,N/A,
22,1/22/2018,Colorado,Pueblo,Craig St and W 13th St,1,0,N/A,
22,1/22/2018,North Carolina,High Point,E Martin Luther King Jr Dr,1,0,N/A,
22,1/22/2018,Texas,Midland,5010 W Loop 250 N,2,0,N/A,
22,1/22/2018,South Carolina,Gaffney,400 block of Beech St,2,0,N/A,
22,1/22/2018,Ohio,Cleveland,3200 block of W 44th St,1,0,N/A,
22,1/22/2018,Florida,Miami,SW 209th St and 133rd Ave,1,0,N/A,
22,1/22/2018,Illinois,Chicago,5900 S Springfield Ave,1,0,N/A,
22,1/22/2018,Illinois,Chicago,2600 E 83rd St,1,0,N/A,
22,1/22/2018,Georgia,Dublin,Academy Ave and Dudley St,1,0,N/A,
22,1/22/2018,Oklahoma,Tulsa,N Tacoma Ave and W Pine St,1,0,N/A,
22,1/22/2018,Michigan,Battle Creek,Burnham St and Riverside Dr,1,0,N/A,
22,1/22/2018,Texas,Irving,3200 block of Finley Rd,1,0,N/A,
22,1/22/2018,Alabama,Montgomery,Woodley Road and East South Boulevard,1,1,N/A,
22,1/22/2018,Arkansas,North Little Rock,East 14th Street and Pine Street,1,0,N/A,
22,1/22/2018,Oregon,Salem,3620 Fisher Rd NE,1,0,N/A,
22,1/22/2018,Missouri,Kansas City,E 39th St and Jackson Ave,1,0,N/A,
22,1/22/2018,Michigan,Detroit,Gunston St and E McNichols Rd,1,0,N/A,
22,1/22/2018,Wisconsin,Milwaukee,27th and Kilbourn,1,0,N/A,
22,1/22/2018,Massachusetts,Westfield (Montgomery),123 Main Rd,2,0,N/A,
22,1/22/2018,Texas,Dallas,Zang Blvd and Claredon Dr,1,2,N/A,
21,1/21/2018,Maryland,Baltimore,3400 block of Auchentoroly Terrace,1,1,N/A,
21,1/21/2018,Texas,San Antonio,5341 Gawain Dr,1,0,N/A,
21,1/21/2018,Oregon,Portland,SW 4th Ave and SW Stark St,1,0,N/A,
21,1/21/2018,California,San Diego,5500 block of Bonita Dr,1,0,N/A,
21,1/21/2018,New York,Niagara Falls,1810 Niagara St,1,0,N/A,
21,1/21/2018,California,San Jose,5805 Charlotte Dr,1,0,N/A,
21,1/21/2018,Indiana,Jeffersonville,1900 Viking Ct,1,0,N/A,
21,1/21/2018,Louisiana,New Iberia,300 block of Deare Street,1,0,N/A,
21,1/21/2018,Maryland,Baltimore,2500 block of Boyd St SW,1,0,N/A,
21,1/21/2018,California,Los Angeles,Ave 52,1,1,N/A,
21,1/21/2018,Indiana,Indianapolis,8700 Bel Air Drive,1,0,N/A,
21,1/21/2018,Washington,Everett,51st Ave SE,1,0,N/A,
21,1/21/2018,California,Los Angeles,Chesapeake Ave and W 30th St,1,0,N/A,
21,1/21/2018,California,Bakersfield,3351 Panama Ln,1,0,N/A,
21,1/21/2018,Georgia,Savannah,2100 block of Hudson St,1,0,N/A,
21,1/21/2018,Florida,Pahokee,Ivy Ln and South Lake Ave,1,0,N/A,
21,1/21/2018,West Virginia,Bluefield (Brush Fork),108 Riffe Ct,1,0,N/A,
21,1/21/2018,Alabama,Theodore,Joe Carl Road,1,0,N/A,
21,1/21/2018,Kansas,Junction City,11000 block of J Hill Rd,1,0,N/A,
21,1/21/2018,Colorado,Denver,1500 block of S Albion St,1,0,N/A,
21,1/21/2018,Alabama,Pine Hill,Willie Powell Rd,1,0,N/A,
21,1/21/2018,Washington,Granger,I-82,1,0,N/A,
21,1/21/2018,Georgia,Warner Robins,3123 Watson Blvd,1,1,N/A,
21,1/21/2018,Indiana,Petersburg,N 10th St,1,0,N/A,
21,1/21/2018,Texas,Richmond,19000 block of West Bellfort,2,0,N/A,
21,1/21/2018,Oklahoma,Sallisaw,Harriet and Harriet Pl,1,0,N/A,
21,1/21/2018,Florida,Rockledge,US 1 and Viera Blvd,1,0,N/A,
21,1/21/2018,Mississippi,Cruger,N/A,1,0,N/A,
21,1/21/2018,South Carolina,Georgetown,Oatland Rd,1,0,N/A,
21,1/21/2018,Mississippi,Vicksburg,Court Street,1,0,N/A,
21,1/21/2018,Illinois,Chicago,12900 S Halsted St,1,0,N/A,
21,1/21/2018,Illinois,Chicago,6000 W Belden Ave,2,0,N/A,
21,1/21/2018,Indiana,Campbellsburg,7460 E County Rd 800 N,1,0,N/A,
21,1/21/2018,Illinois,South Holland,15700 S Park Ave,1,0,N/A,
21,1/21/2018,Illinois,Waukegan,300 Franklin St,1,1,N/A,
21,1/21/2018,Texas,Houston,11211 S Post Oak Rd,1,0,N/A,
21,1/21/2018,Missouri,Kansas City,2700 block of Denver Ave,1,1,N/A,
