Date Num,Incident Date,State,City Or County,Address,Num Killed,# Injured,Operations,soFar
54,2/23/2017,Arkansas,Garfield,Gann Ridge Road,1,0,N/A,
54,2/23/2017,Georgia,Macon,2590 Rocky Creek Rd,1,0,N/A,
54,2/23/2017,Wisconsin,Milwaukee,5000 block of W Fairmount Avenue,1,0,N/A,
54,2/23/2017,Alabama,Anniston,W 21st St and Mc Kleroy Ave,1,0,N/A,
54,2/23/2017,Ohio,Columbus,0 block of Whitethorne Av,2,0,N/A,
54,2/23/2017,Illinois,Kankakee,100 block of North Wildwood Av,1,0,N/A,
54,2/23/2017,California,Salinas,Soledad and Lake St,1,0,N/A,
54,2/23/2017,Louisiana,Alexandria,4400 Lee Street,1,0,N/A,
54,2/23/2017,Louisiana,New Orleans,3700 block of Clematis Street,1,0,N/A,
54,2/23/2017,District of Columbia,Washington,1300 block of Morse St NE,1,2,N/A,
54,2/23/2017,Texas,Pasadena,4514 Red Bluff Rd,2,1,N/A,
54,2/23/2017,Louisiana,New Orleans,Earhart Boulevard and Dante Street,1,2,N/A,
54,2/23/2017,Maryland,Baltimore,3700 block of Reisterstown Road,1,1,N/A,
54,2/23/2017,Pennsylvania,Chester,2600 block of Boyle St,1,0,N/A,
54,2/23/2017,Pennsylvania,Easton (Palmer),2503 Nazareth Road,1,0,N/A,
53,2/22/2017,New Jersey,Trenton,100 block of Hudson St,1,0,N/A,
53,2/22/2017,West Virginia,Princeton,191 Ambrose Ln,1,0,N/A,
53,2/22/2017,Texas,Conroe,74 Chestnut Meadow Court,1,0,N/A,
53,2/22/2017,Illinois,Chicago,11400 block of S Ada St,1,0,N/A,
53,2/22/2017,Florida,Jacksonville,2400 block of Jammes Rd,1,0,N/A,
53,2/22/2017,Washington,Walla Walla,Wallula Game Department Road,1,0,N/A,
53,2/22/2017,Texas,Austin,Manchaca Rd and William Cannon Dr,1,0,N/A,
53,2/22/2017,Texas,Houston,5041 Van Fleet Street,1,1,N/A,
53,2/22/2017,Florida,Miami,14990 NW Ninth Court,1,0,N/A,
53,2/22/2017,Ohio,Columbus,900 block of Lilley Avenue,1,1,N/A,
53,2/22/2017,Florida,Lake Alfred,45 Sunset Cir,1,0,N/A,
53,2/22/2017,Mississippi,Grenada,Highway 7 South,1,0,N/A,
53,2/22/2017,California,Bakersfield,5600 block of McKee Rd,1,0,N/A,
53,2/22/2017,Maryland,Baltimore,500 block of Brunswick St,1,1,N/A,
53,2/22/2017,California,Pittsburg,300 Atlantic Ave,1,0,N/A,
53,2/22/2017,Indiana,Gary,2600 block of Delaware St,1,0,N/A,
53,2/22/2017,Illinois,Chicago,900 block of East 133rd St,1,0,N/A,
53,2/22/2017,California,San Bernardino,777 San Manuel Blvd,2,0,N/A,
53,2/22/2017,Texas,Houston,3933 Broadway,1,0,N/A,
53,2/22/2017,Ohio,Toledo,Hillcrest Ave and Hazelhurst Ave,1,1,N/A,
53,2/22/2017,Texas,San Antonio,2400 block of Northwest Loop 410,1,0,N/A,
53,2/22/2017,Illinois,Chicago,9100 block of South Emerald,1,0,N/A,
53,2/22/2017,Florida,Miami,NE 184th Terrace and NE 1st Ct,3,0,N/A,
53,2/22/2017,Illinois,Chicago,4500 block of South Cottage Grove,1,0,N/A,
53,2/22/2017,Georgia,Macon,967 Elder Street,1,0,N/A,
53,2/22/2017,Oklahoma,Quapaw,East 22 Road,1,0,N/A,
53,2/22/2017,Texas,Jefferson,1700 block of N Walcott St,1,0,N/A,
53,2/22/2017,Illinois,Chicago,9100 block of South Oglesby,1,0,N/A,
53,2/22/2017,Alaska,Fairbanks,1200 block of McCarty Ave,2,0,N/A,
53,2/22/2017,Maryland,Frederick,400 block of West South Street,1,0,N/A,
53,2/22/2017,Kansas,Olathe,2103 E 151st St,1,2,N/A,
53,2/22/2017,California,Highland,777 San Manuel Blvd,2,0,N/A,
53,2/22/2017,Illinois,Chicago,2700 block of South Central Park Av,1,0,N/A,
53,2/22/2017,Illinois,Chicago,7600 block of S Champlain Ave,2,0,N/A,
53,2/22/2017,Minnesota,Lindstrom,Lindo Trl,1,0,N/A,
52,2/21/2017,Pennsylvania,Mc Kees Rocks (Mckees Rocks),11 Helen St,1,0,N/A,
52,2/21/2017,New York,Buffalo,100 block of Roma Ave,1,0,N/A,
52,2/21/2017,Washington,Waitsburg,E 1st,1,0,N/A,
52,2/21/2017,Oregon,Beaverton,2030 SW 170th Ave.,1,0,N/A,
52,2/21/2017,Massachusetts,Boston,Dudley St and Albion St,1,0,N/A,
52,2/21/2017,Louisiana,Hammond,Woodlands Dr,1,1,N/A,
52,2/21/2017,New Jersey,Atlantic City,600 block of Pacific Avenue,1,0,N/A,
52,2/21/2017,Texas,Dallas,3900 block of Balch Dr,1,0,N/A,
52,2/21/2017,Missouri,Saint Louis,4000 block of California Ave,1,0,N/A,
52,2/21/2017,New York,Utica,620 Kirkland St,1,0,N/A,
52,2/21/2017,North Carolina,Gastonia,Scott Drive,1,0,N/A,
52,2/21/2017,Ohio,Dayton,1220 block of Huffman Ave,1,0,N/A,
52,2/21/2017,West Virginia,Wayne,Big Branch Road,1,0,N/A,
52,2/21/2017,Illinois,Chicago (Englewood),7300 block of South May St,1,0,N/A,
52,2/21/2017,Florida,Orlando,6109 Perrine Dr,1,1,N/A,
52,2/21/2017,Pennsylvania,Harrisburg,4200 block of Continental Dr,1,0,N/A,
52,2/21/2017,Colorado,Colorado Springs,2900 block of Illinois,1,0,N/A,
52,2/21/2017,Washington,Yakima,8 S. 56th Ave,1,0,N/A,
52,2/21/2017,Alabama,Bay Minette,52645 B Van Harville Road,1,0,N/A,
52,2/21/2017,Delaware,Wilmington,2200 block of North Market Street,2,0,N/A,
52,2/21/2017,South Carolina,North Charleston,Pine Grove Drive,1,1,N/A,
52,2/21/2017,Alabama,Mobile,1500 block of Heron Drive,1,0,N/A,
52,2/21/2017,South Carolina,Easley,N/A,1,0,N/A,
52,2/21/2017,Mississippi,Toomsuba,Butts Road,4,0,N/A,
52,2/21/2017,Utah,Ogden,313 E 23rd St,1,0,N/A,
52,2/21/2017,Louisiana,New Orleans,3663 General De Gaulle Dr,1,0,N/A,
52,2/21/2017,Ohio,Toledo,100 block of Everett St,1,0,N/A,
52,2/21/2017,Illinois,Chicago (Roseland),10000 block of South Michigan,1,0,N/A,
52,2/21/2017,Illinois,Kewanee,N/A,2,0,N/A,
52,2/21/2017,California,Ontario,1600 block of 5th St,2,0,N/A,
52,2/21/2017,Texas,Laredo,U.S. 59,1,0,N/A,
52,2/21/2017,Utah,Roy,4395 S 1900 W,1,0,N/A,
52,2/21/2017,Nevada,Las Vegas,5850 Sky Pointe Drive,1,0,N/A,
52,2/21/2017,Indiana,Bloomington,South Camden Drive,1,0,N/A,
52,2/21/2017,Texas,Killeen,600 block of W Hallmark Ave,1,0,N/A,
52,2/21/2017,Ohio,Akron,Roming Rd,1,0,N/A,
51,2/20/2017,Louisiana,Shreveport,7900 Block of Trannie Ln,1,0,N/A,
51,2/20/2017,Mississippi,Byhalia,6562 Hwy 178 W,1,0,N/A,
51,2/20/2017,Arizona,Phoenix,63rd Ave and Crown King Rd,2,0,N/A,
51,2/20/2017,Florida,Brooksville,24201 Duffield Rd,1,0,N/A,
51,2/20/2017,Texas,Dallas,9633 Ferris Branch Blvd,1,1,N/A,
51,2/20/2017,Texas,Grand Prairie,1750 W Tarrant Rd,1,1,N/A,
51,2/20/2017,New York,Brooklyn,183 East 54th St,1,1,N/A,
51,2/20/2017,Tennessee,Memphis,4100 block of Sassafras River Dr,1,0,N/A,
51,2/20/2017,Florida,Miami,1301 NW 103rd St,1,0,N/A,
51,2/20/2017,Florida,Ocala,1690 Pine Rd,1,0,N/A,
51,2/20/2017,Georgia,Ellenwood,4400 block of Chester Ln,2,0,N/A,
51,2/20/2017,North Carolina,Roxboro,214 Park St,1,0,N/A,
51,2/20/2017,Missouri,Saint Louis,5000 block of Terry Ave,1,0,N/A,
51,2/20/2017,Tennessee,Kingsport,300 block of Lynn Ave,1,1,N/A,
51,2/20/2017,North Carolina,Burlington,500 block of Avon Ave,1,0,N/A,
51,2/20/2017,Indiana,Rising Sun,8300 block of SR 56,1,0,N/A,
51,2/20/2017,Missouri,Saint Joseph,Charles and 20th,1,0,N/A,
51,2/20/2017,Texas,Galveston,7600 block of Beluche Dr,2,0,N/A,
51,2/20/2017,Florida,Miami,NW 69th St and and NW 17th Ave,1,0,N/A,
51,2/20/2017,Louisiana,Harrisonburg,N/A,1,0,N/A,
51,2/20/2017,Illinois,Chicago,900 block of East 132nd St,1,0,N/A,
51,2/20/2017,Ohio,Columbus,W Broad St on S Hague Av,1,1,N/A,
51,2/20/2017,California,Whittier,Colima Rd and Mar Vista St,2,2,N/A,
51,2/20/2017,Texas,San Antonio,US 181 and Richter Rd,1,0,N/A,
51,2/20/2017,Mississippi,Canton,Martin Luther King Dr N,1,0,N/A,
51,2/20/2017,Alabama,Birmingham,1800 block of 19th Avenue North,1,0,N/A,
51,2/20/2017,Oregon,Portland,5821 Southeast 82nd Avenue,1,0,N/A,
51,2/20/2017,Arizona,Tucson,10400 block of South Epperson Lane,1,0,N/A,
51,2/20/2017,California,Pomona,1100 block of W 11th St,1,0,N/A,
51,2/20/2017,Michigan,Detroit,10400 block of Beaconsfield,1,0,N/A,
51,2/20/2017,Wisconsin,Green Bay,1800 block of Harold St,1,0,N/A,
51,2/20/2017,Texas,San Antonio,3000 block of SE Military Dr,1,0,N/A,
51,2/20/2017,Illinois,Chicago,3400 block of W 23rd St,1,0,N/A,
50,2/19/2017,Ohio,Kent,700 block of Silver Meadows Blvd,1,0,N/A,
50,2/19/2017,South Carolina,North Charleston,2300 block of Taylor Street,1,1,N/A,
50,2/19/2017,Arizona,Tucson,9810 S Nogales Hwy,1,0,N/A,
50,2/19/2017,Texas,Humble,5324 FM 1960 Rd E,1,0,N/A,
50,2/19/2017,Texas,Houston,4015 Tidwell Rd,1,0,N/A,
50,2/19/2017,Texas,Houston,12909 Westheimer Rd,2,0,N/A,
50,2/19/2017,Pennsylvania,Philadelphia,S 53rd St and Chester Ave,1,0,N/A,
50,2/19/2017,Ohio,Cleveland,3500 East 147th St,1,0,N/A,
50,2/19/2017,New York,Buffalo,Ashley and Krupp streets,1,0,N/A,
50,2/19/2017,Ohio,Cincinnati,1600 block of Walnut Street,1,0,N/A,
50,2/19/2017,Texas,Edinburg,900 block of E Lovett St,1,0,N/A,
50,2/19/2017,Florida,Miami,1800 block of NW 74th St,1,0,N/A,
50,2/19/2017,Tennessee,Memphis,3400 block of Benbow,1,0,N/A,
50,2/19/2017,Pennsylvania,Manheim,Rte 283,1,1,N/A,
50,2/19/2017,Pennsylvania,Pittsburgh,800 block of Mount Pleasant,1,0,N/A,
50,2/19/2017,Alabama,Centre,N/A,1,0,N/A,
50,2/19/2017,Tennessee,Memphis,1200 block of Thrushcross Cove,2,0,N/A,
50,2/19/2017,New Jersey,Atlantic City,New Jersey and Oriental avenues,1,0,N/A,
50,2/19/2017,Illinois,Melrose Park,1900 block of North 17th Av,1,0,N/A,
50,2/19/2017,Idaho,Preston,67 W. 200 S.,4,0,N/A,
50,2/19/2017,Virginia,Norfolk,Church Street and East Virginia Beach Blvd,1,3,N/A,
50,2/19/2017,Virginia,Warrenton,5400 block of Turkey Run Road,1,0,N/A,
50,2/19/2017,New York,Brooklyn,185 Starr St,1,0,N/A,
50,2/19/2017,Georgia,Douglas,Ramblewood Road,1,0,N/A,
50,2/19/2017,Michigan,Detroit,17000 block of 8 Mile Road,1,2,N/A,
50,2/19/2017,Louisiana,Monroe,3902 Grammont St,1,0,N/A,
50,2/19/2017,Ohio,Youngstown,Edgar Ave,1,0,N/A,
50,2/19/2017,Alabama,Tuskegee,Foster Street,1,1,N/A,
50,2/19/2017,Tennessee,Lyles,N/A,1,0,N/A,
50,2/19/2017,Nevada,Las Vegas,1950 N J St,1,0,N/A,
50,2/19/2017,North Carolina,Charlotte,400 block of Kelford Lane,1,0,N/A,
50,2/19/2017,Arkansas,Bull Shoals,N/A,1,0,N/A,
50,2/19/2017,Louisiana,New Orleans,1500 block of Canal St,2,0,N/A,
50,2/19/2017,Missouri,Neosho,I 49 and Hwy 60,1,0,N/A,
50,2/19/2017,Virginia,Arlington,6300 block of 29th St N,1,0,N/A,
50,2/19/2017,Minnesota,Harris,CR 8,1,0,N/A,
50,2/19/2017,South Carolina,Marion,Herb Levy Road,1,0,N/A,
50,2/19/2017,South Carolina,Ridgeland,Westberry Street,1,0,N/A,
50,2/19/2017,Texas,Fort Worth,5500 Norris St,1,0,N/A,
50,2/19/2017,California,Moreno Valley,23300 block of Merrygrove Cir,2,1,N/A,
50,2/19/2017,California,Covina,700 block of Rancho Sinaloa Dr,2,1,N/A,
50,2/19/2017,Tennessee,Memphis,200 block on N. Waldran,2,0,N/A,
49,2/18/2017,Illinois,Chicago,4900 block of West Van Buren,1,0,N/A,
49,2/18/2017,North Carolina,Efland,306 Virginia Lee Ln,1,0,N/A,
49,2/18/2017,Virginia,Ashland,145 Hill Carter Pkwy,1,0,N/A,
49,2/18/2017,California,Salinas,300 block of Cross Ave,1,0,N/A,
49,2/18/2017,Tennessee,Henry (county),Turkey Lane,1,0,N/A,
49,2/18/2017,California,Compton,13500 block of Alameda,1,2,N/A,
49,2/18/2017,North Carolina,Fayetteville,1082 Strickland Bridge Rd,1,0,N/A,
49,2/18/2017,Pennsylvania,Philadelphia,4200 block of Leidy Ave,1,0,N/A,
49,2/18/2017,New Mexico,Albuquerque,705 Nashville Ave SW,1,0,N/A,
49,2/18/2017,Arizona,Chandler (Sun Lakes),N/A,2,0,N/A,
49,2/18/2017,Missouri,Saint Louis,600 block of E Athlone Ave,1,0,N/A,
49,2/18/2017,California,Duarte,2300 block of Bashor St,1,0,N/A,
49,2/18/2017,North Carolina,Greensboro,410 Four Seasons Blvd,1,0,N/A,
49,2/18/2017,Florida,Fort Pierce,400 block of N 22nd St,1,2,N/A,
49,2/18/2017,Florida,Jacksonville,5121 Catoma St,1,0,N/A,
49,2/18/2017,Maryland,Baltimore,400 block of S. Mount St.,1,0,N/A,
49,2/18/2017,Maryland,Baltimore,400 block of S Stricker St,1,0,N/A,
49,2/18/2017,Florida,Boynton Beach,1600 block of 4th Ct NE,1,1,N/A,
49,2/18/2017,Tennessee,Loudon,3032 Dutton Road,1,0,N/A,
49,2/18/2017,Indiana,South Bend,1000 block of Yukon St,1,3,N/A,
49,2/18/2017,Illinois,Chicago,5000 block of S Ashland,1,1,N/A,
49,2/18/2017,North Carolina,Wilkes (county),1200 block of Mt Sinai Road,1,0,N/A,
49,2/18/2017,Maine,Portland,246 St John St,1,0,N/A,
49,2/18/2017,Colorado,Aurora (Centennial),N/A,1,1,N/A,
49,2/18/2017,Mississippi,Columbia,Wesley Road,1,0,N/A,
49,2/18/2017,Washington,Seabeck,9300 block of Misery Point Road,1,0,N/A,
49,2/18/2017,Illinois,Chicago,4500 block of South Wood,1,2,N/A,
49,2/18/2017,Minnesota,Saint Paul (Maplewood),2410 Holloway Ave E,1,0,N/A,
49,2/18/2017,Michigan,Holton,192nd Ave and Cleveland Rd,1,0,N/A,
49,2/18/2017,Connecticut,Hartford,Winchester St and Auburn St,1,0,N/A,
49,2/18/2017,Arkansas,Texarkana,E. 50th Street,1,0,N/A,
49,2/18/2017,Arkansas,Pine Bluff,24th and Poplar,1,0,N/A,
49,2/18/2017,Delaware,New Castle,1500 block of Surry Ct,1,0,N/A,
49,2/18/2017,Massachusetts,Peabody,19 Farm Ave,2,0,N/A,
49,2/18/2017,Michigan,Flint,7000 block of Yorkshire Dr,1,0,N/A,
49,2/18/2017,California,Bakersfield,18th Street and Union Avenue,1,0,N/A,
49,2/18/2017,Ohio,Ravenna,700 block of Woodgate Blvd,2,1,N/A,
49,2/18/2017,Wisconsin,Lake Mills,S CP Ave and American Way,1,0,N/A,
49,2/18/2017,Colorado,Aurora,4000 block of S Crystal Cir,1,0,N/A,
49,2/18/2017,California,Visalia,1700 block of N Leslie St,1,1,N/A,
48,2/17/2017,California,Cerritos,Carmenita Rd and 183rd St,1,0,N/A,
48,2/17/2017,District of Columbia,Washington,900 block of 12th St NE,1,0,N/A,
48,2/17/2017,Ohio,Findlay,316 Emma St,1,0,N/A,
48,2/17/2017,Ohio,Cleveland,8100 block of Grand Division,1,0,N/A,
48,2/17/2017,Iowa,Davenport,625 E Locust St,1,0,N/A,
48,2/17/2017,Utah,Salt Lake City,1930 S West Temple,1,2,N/A,
48,2/17/2017,Nevada,Las Vegas,3070 S Nellis Blvd,1,0,N/A,
48,2/17/2017,Texas,El Paso,5000 block of Pikes Peak Dr,1,0,N/A,
48,2/17/2017,Texas,Dallas,7600 block of S Westmoreland Rd,1,0,N/A,
48,2/17/2017,Alaska,Big Lake,N/A,1,0,N/A,
48,2/17/2017,Wisconsin,Schofield (Weston),2005 Schofield Ave,1,0,N/A,
48,2/17/2017,West Virginia,Chapmanville,1951 Thunder Rd,1,0,N/A,
48,2/17/2017,Ohio,Columbus,5101 Trabue Rd,1,1,N/A,
48,2/17/2017,Kentucky,Louisville,I 264 and Taylor Blvd,1,0,N/A,
48,2/17/2017,North Carolina,Salisbury,312 Oakwood Ave,1,0,N/A,
48,2/17/2017,Mississippi,Rosedale,N/A,2,0,N/A,
48,2/17/2017,Michigan,Detroit,10542 Whittier Ave,1,1,N/A,
48,2/17/2017,Michigan,Detroit,Runyon,1,0,N/A,
48,2/17/2017,Florida,Vero Beach,4400 block of 28th Ave,1,0,N/A,
48,2/17/2017,South Carolina,Columbia,1500 block of Bailey St,1,0,N/A,
48,2/17/2017,Kentucky,Somerset,1026 Pumphouse Road,1,0,N/A,
48,2/17/2017,South Carolina,Summerville,Cember Way,1,0,N/A,
48,2/17/2017,Texas,San Antonio,200 block of Marmok Ave,1,0,N/A,
48,2/17/2017,Illinois,Chicago (Englewood),1400 block of West 71st Pl,1,0,N/A,
48,2/17/2017,Pennsylvania,Philadelphia,2236 W Indiana Ave,1,0,N/A,
48,2/17/2017,Mississippi,Holly Springs,North Walthal Street,1,0,N/A,
48,2/17/2017,Georgia,Savannah,349 W Bryan St,2,1,N/A,
48,2/17/2017,Arkansas,El Dorado,505 W First Street,1,0,N/A,
48,2/17/2017,Texas,Grand Prairie,400 block of E Cober Rd,1,0,N/A,
48,2/17/2017,Ohio,Cleveland,W 38th Street,1,0,N/A,
48,2/17/2017,Kentucky,Paris,511 Ruddles Mill Road,1,1,N/A,
48,2/17/2017,Minnesota,Rosemount,3700 block of 154th St W,2,0,N/A,
48,2/17/2017,California,Oakland,9500 block of Las Vegas Avenue,1,0,N/A,
48,2/17/2017,Oklahoma,Tulsa,4700 block of S Mingo,1,0,N/A,
48,2/17/2017,Oregon,Lakeview,354 N K St,2,0,N/A,
47,2/16/2017,Texas,San Antonio,700 block of Vickers Ave,1,0,N/A,
47,2/16/2017,Wisconsin,Milwaukee,64th and Congress,1,0,N/A,
47,2/16/2017,Texas,Houston,12247 Sunset Meadow Lane,1,0,N/A,
47,2/16/2017,Virginia,Henrico,3000 block of Briar Ln,1,0,N/A,
47,2/16/2017,Wyoming,Casper,900 block of N Jackson St,1,1,N/A,
47,2/16/2017,Utah,Magna,S Julia Ln and W Julia Cir,1,0,N/A,
47,2/16/2017,Alaska,Ninilchik,Sterling Hwy,1,0,N/A,
47,2/16/2017,Michigan,Flint,1000 block of Fairfax St,1,0,N/A,
47,2/16/2017,Alaska,Anchorage,5410 Trena St,1,0,N/A,
47,2/16/2017,Pennsylvania,Philadelphia,400 block of East Upsal Street,2,0,N/A,
47,2/16/2017,Massachusetts,Lawrence,Avon St and Trinity St,1,0,N/A,
47,2/16/2017,Virginia,Richmond,1300 block of Coalter Street,3,0,N/A,
47,2/16/2017,Ohio,Middletown,2000 block of Tytus Av,1,0,N/A,
47,2/16/2017,Colorado,Henderson,9900 block of E 113th Ave,1,0,N/A,
47,2/16/2017,Florida,Miami Gardens,3400 block of NW 206th St,1,0,N/A,
47,2/16/2017,New York,Brooklyn,890 Belmont Ave,1,0,N/A,
47,2/16/2017,West Virginia,Evans,1342 Evansview Rd,1,0,N/A,
47,2/16/2017,Mississippi,Jackson,McFadden Road and Winn Street,1,0,N/A,
47,2/16/2017,Alabama,Semmes,Floyd Circle,1,0,N/A,
47,2/16/2017,New Jersey,Newark,500 block of South 17th Street,1,0,N/A,
47,2/16/2017,California,Gardena,14100 block of Van Buren Ct,1,0,N/A,
47,2/16/2017,Ohio,Cincinnati,2300 block of Vine Street,1,0,N/A,
47,2/16/2017,Illinois,Chicago,4000 block of West Melrose Av,1,0,N/A,
47,2/16/2017,Missouri,Union,1000 block of Westmoreland,1,0,N/A,
47,2/16/2017,Nevada,Las Vegas,3400 block of Marquette Dr,1,0,N/A,
47,2/16/2017,Oklahoma,Norman,300 block of N Cockrel Ave,1,0,N/A,
47,2/16/2017,Ohio,Cincinnati,3948 Vine Street,1,0,N/A,
47,2/16/2017,Oklahoma,Tulsa,1000 block of N Delaware Pl,1,0,N/A,
47,2/16/2017,Georgia,Savannah,900 block of Pennsylvania Avenue,1,0,N/A,
47,2/16/2017,Texas,Houston,1400 block of Dairy Ashford,1,0,N/A,
47,2/16/2017,Texas,Houston,9901 Sharpcrest Street,1,0,N/A,
47,2/16/2017,California,Indio,80000 block of Francis Ave,1,0,N/A,
47,2/16/2017,Texas,Houston,5100 Block of Yellowstone Blvd,1,0,N/A,
47,2/16/2017,Alabama,Gordon,1800 block of South County Road 81,1,0,N/A,
46,2/15/2017,California,Newman,400 block of Bobolink Ave,1,0,N/A,
46,2/15/2017,Virginia,Chesapeake,3100 block of Gaston Drive,1,1,N/A,
46,2/15/2017,North Carolina,Durham,2500 block of Glenbrook Drive,1,0,N/A,
46,2/15/2017,New Mexico,Roswell,3307 N Main St,1,0,N/A,
46,2/15/2017,Missouri,Cape Girardeau,600 block of La Petite Court,1,0,N/A,
46,2/15/2017,Illinois,Rockford,1100 block of Cunningham St,1,1,N/A,
46,2/15/2017,Oklahoma,Tulsa,6300 block of South Richmond Ave,1,0,N/A,
46,2/15/2017,Missouri,Pacific,1475 Thornton Rd,1,0,N/A,
46,2/15/2017,Oregon,Portland,SW Willow Top Ln,2,0,N/A,
46,2/15/2017,Pennsylvania,Philadelphia,5700 block of Wheeler St,1,0,N/A,
46,2/15/2017,Ohio,Akron,100 block of Long St,1,0,N/A,
46,2/15/2017,New York,Brooklyn,E 108th St and Farragut Rd,1,0,N/A,
46,2/15/2017,Tennessee,Springfield,21st Street,1,0,N/A,
46,2/15/2017,Florida,Oldsmar,127 Forest Lakes Blvd #1,1,0,N/A,
46,2/15/2017,Indiana,Indianapolis,2300 block of N Dearborn St,1,1,N/A,
46,2/15/2017,California,Redding,Hartnell Ave and Churn Creek Rd,1,0,N/A,
46,2/15/2017,California,Oakland,10600 block of Russet St,1,0,N/A,
46,2/15/2017,Illinois,Joliet,1537 N Larkin Ave,1,0,N/A,
46,2/15/2017,New Jersey,Atlantic City,300 block N. South Carolina Avenue,1,1,N/A,
46,2/15/2017,Florida,Mulberry,305 Gibson St,1,0,N/A,
46,2/15/2017,North Carolina,Charlotte,300 block of Martin Luther King Jr. Boulevard,1,1,N/A,
46,2/15/2017,Louisiana,New Orleans,1700 block of Tuoro St,1,0,N/A,
46,2/15/2017,Louisiana,Alexandria,2900 block of Summerwood Lane,1,0,N/A,
46,2/15/2017,Texas,Longview,1500 block of S 12th St,1,0,N/A,
46,2/15/2017,Texas,Del Valle,4557 Highway 71 E,2,0,N/A,
46,2/15/2017,Texas,Austin,400 Block of Burch Rd,1,1,N/A,
46,2/15/2017,South Carolina,Summerville,Magwood Drive,1,1,N/A,
46,2/15/2017,Alabama,Birmingham,Stouts Rd and 22nd Ave N,1,0,N/A,
46,2/15/2017,Georgia,Hinesville,Jubail Dr,1,0,N/A,
46,2/15/2017,Georgia,Austell,6970 Shenandoah Trail,2,0,N/A,
46,2/15/2017,California,San Francisco,Van Ness Ave and Eddy St,1,0,N/A,
46,2/15/2017,Mississippi,Jackson,University Blvd,1,0,N/A,
46,2/15/2017,Illinois,Chicago,2300 block of N Lake Shore Dr,1,0,N/A,
46,2/15/2017,Illinois,Chicago,3000 block of West Marquette Rd,1,0,N/A,
46,2/15/2017,Alabama,Fairfield,300 block of 43rd Street,1,0,N/A,
46,2/15/2017,New York,South Ozone Park,116th Ave and Van Wyck Expy,1,0,N/A,
46,2/15/2017,Illinois,Chicago,3949 South Albany Avenue,3,2,N/A,
46,2/15/2017,Louisiana,La Place (Laplace),2000 block of E Frisco Dr,1,0,N/A,
46,2/15/2017,Kentucky,Henderson,2900 block of US-60,2,0,N/A,
46,2/15/2017,Pennsylvania,Philadelphia,1500 block of S Bancroft St,1,0,N/A,
46,2/15/2017,Nevada,Las Vegas,4000 block of Silver Dollar Ave,1,0,N/A,
46,2/15/2017,Tennessee,Alcoa,247 W Fulton St,2,0,N/A,
46,2/15/2017,Washington,Toppenish,US 97,1,0,N/A,
46,2/15/2017,Colorado,Colorado Springs,3381 Academy Blvd N,1,0,N/A,
45,2/14/2017,Nevada,Reno,Silver Reef Dr and Sierra Shadows Ave,1,0,N/A,
45,2/14/2017,Colorado,Denver,E 37th Ave and York St,1,0,N/A,
45,2/14/2017,Kentucky,Bedford,18 Alexander Avenue,1,0,N/A,
45,2/14/2017,Indiana,Vincennes,1744 S Old Decker Rd,1,0,N/A,
45,2/14/2017,Ohio,Columbus,400 block of S Powell Ave,1,0,N/A,
45,2/14/2017,Pennsylvania,Effort,1289 Glenwood Road,1,0,N/A,
45,2/14/2017,Oregon,Eugene,N/A,1,0,N/A,
45,2/14/2017,Pennsylvania,Philadelphia,2900 block of Ella St,1,0,N/A,
45,2/14/2017,Oklahoma,Oklahoma City,1500 Block of NW 4th St,1,0,N/A,
45,2/14/2017,Louisiana,Alexandria,3812 3rd St,1,1,N/A,
45,2/14/2017,Illinois,Chicago,3400 block of W Walnut St,1,0,N/A,
45,2/14/2017,California,San Pedro,200 block of N Gaffey St,1,0,N/A,
45,2/14/2017,Texas,San Angelo,1900 block of Spring Creek Drive,2,0,N/A,
45,2/14/2017,Ohio,Cincinnati,200 block of McCormick Pl,1,0,N/A,
45,2/14/2017,Illinois,Chicago,2000 block of East 71st St,1,0,N/A,
45,2/14/2017,Michigan,Scotts,9400 block of S 36th St,1,0,N/A,
45,2/14/2017,Florida,Jackson (county),N/A,1,0,N/A,
45,2/14/2017,Indiana,Indianapolis,3600 block of Glen Arm Rd,1,0,N/A,
45,2/14/2017,Texas,Corpus Christi,2630 Waldron Rd,1,0,N/A,
45,2/14/2017,Louisiana,Baton Rouge,7700 Glenlea Ave,1,0,N/A,
45,2/14/2017,Illinois,Chicago,4100 block of W 18th St,1,0,N/A,
45,2/14/2017,California,Thousand Oaks,Erbes Rd and Sunset Hills Blvd,1,0,N/A,
45,2/14/2017,California,Soledad,980 Front St,1,0,N/A,
45,2/14/2017,Illinois,Chicago,2300 block of South Kenneth Avenue,2,1,N/A,
45,2/14/2017,Kentucky,Louisville,1500 block of Longfield Ave,1,0,N/A,
45,2/14/2017,Illinois,Sandoval,Ruby Road,1,0,N/A,
45,2/14/2017,Indiana,Shelbyville,1103 Fallway Ct,1,0,N/A,
45,2/14/2017,California,Los Angeles,1700 block of West 60th Street,1,0,N/A,
45,2/14/2017,Oregon,Lebanon,928 Osprey Way,1,0,N/A,
45,2/14/2017,California,Stockton,1600 block of Bonaire Cir,1,1,N/A,
45,2/14/2017,North Carolina,Charlotte,2700 block of Oakcrest Pl,1,0,N/A,
45,2/14/2017,California,Ontario,900 block of S Magnolia Ave,1,0,N/A,
45,2/14/2017,Alabama,Mobile,Crenshaw St and Senator St,1,0,N/A,
